district_id,period_type,period_start_date,TOT_AVG,male_buckets_avg,female_buckets_avg,daytime_avg,nighttime_avg
11230,DAILY,2025-05-23,346197,"{""F0T9"": 10600, ""F10T14"": 5217, ""F15T19"": 9137, ""F20T24"": 17832, ""F25T29"": 14548, ""F30T34"": 10668, ""F35T39"": 12934, ""F40T44"": 12414, ""F45T49"": 13272, ""F50T54"": 12072, ""F55T59"": 11742, ""F60T64"": 9439, ""F65T69"": 7003, ""F70T74"": 14785}","{""F0T9"": 10575, ""F10T14"": 5125, ""F15T19"": 9730, ""F20T24"": 25886, ""F25T29"": 15673, ""F30T34"": 11951, ""F35T39"": 13600, ""F40T44"": 12320, ""F45T49"": 13107, ""F50T54"": 11664, ""F55T59"": 12466, ""F60T64"": 10264, ""F65T69"": 8345, ""F70T74"": 23827}",344597,351984
11230,DAILY,2025-05-24,340634,"{""F0T9"": 10124, ""F10T14"": 4989, ""F15T19"": 8428, ""F20T24"": 16643, ""F25T29"": 14940, ""F30T34"": 11192, ""F35T39"": 13448, ""F40T44"": 12774, ""F45T49"": 13537, ""F50T54"": 12164, ""F55T59"": 11705, ""F60T64"": 9398, ""F65T69"": 6902, ""F70T74"": 14806}","{""F0T9"": 10050, ""F10T14"": 4873, ""F15T19"": 8578, ""F20T24"": 23852, ""F25T29"": 15936, ""F30T34"": 12251, ""F35T39"": 13795, ""F40T44"": 12402, ""F45T49"": 12862, ""F50T54"": 11469, ""F55T59"": 11964, ""F60T64"": 9862, ""F65T69"": 8141, ""F70T74"": 23550}",339529,343831
11230,DAILY,2025-05-25,340696,"{""F0T9"": 10245, ""F10T14"": 5049, ""F15T19"": 8490, ""F20T24"": 16885, ""F25T29"": 15007, ""F30T34"": 11215, ""F35T39"": 13490, ""F40T44"": 12558, ""F45T49"": 13450, ""F50T54"": 11912, ""F55T59"": 11506, ""F60T64"": 9169, ""F65T69"": 6757, ""F70T74"": 14687}","{""F0T9"": 10265, ""F10T14"": 4978, ""F15T19"": 8829, ""F20T24"": 24659, ""F25T29"": 16092, ""F30T34"": 12234, ""F35T39"": 13848, ""F40T44"": 12295, ""F45T49"": 12779, ""F50T54"": 11294, ""F55T59"": 11841, ""F60T64"": 9806, ""F65T69"": 8059, ""F70T74"": 23299}",338228,339810
11230,DAILY,2025-05-26,348500,"{""F0T9"": 10562, ""F10T14"": 5214, ""F15T19"": 9154, ""F20T24"": 18078, ""F25T29"": 14678, ""F30T34"": 10745, ""F35T39"": 12884, ""F40T44"": 12457, ""F45T49"": 13375, ""F50T54"": 12021, ""F55T59"": 11765, ""F60T64"": 9458, ""F65T69"": 6939, ""F70T74"": 14714}","{""F0T9"": 10115, ""F10T14"": 4912, ""F15T19"": 10116, ""F20T24"": 27014, ""F25T29"": 16080, ""F30T34"": 12121, ""F35T39"": 13875, ""F40T44"": 12389, ""F45T49"": 13144, ""F50T54"": 11677, ""F55T59"": 12440, ""F60T64"": 10282, ""F65T69"": 8401, ""F70T74"": 23890}",347125,347497
11230,DAILY,2025-05-27,349148,"{""F0T9"": 10734, ""F10T14"": 5295, ""F15T19"": 9105, ""F20T24"": 18277, ""F25T29"": 14737, ""F30T34"": 10580, ""F35T39"": 13024, ""F40T44"": 12410, ""F45T49"": 13372, ""F50T54"": 12042, ""F55T59"": 11713, ""F60T64"": 9426, ""F65T69"": 6934, ""F70T74"": 14651}","{""F0T9"": 10027, ""F10T14"": 4843, ""F15T19"": 10254, ""F20T24"": 27374, ""F25T29"": 16114, ""F30T34"": 12063, ""F35T39"": 13826, ""F40T44"": 12391, ""F45T49"": 13226, ""F50T54"": 11734, ""F55T59"": 12502, ""F60T64"": 10333, ""F65T69"": 8328, ""F70T74"": 23834}",347753,350769
11230,DAILY,2025-05-28,349102,"{""F0T9"": 10302, ""F10T14"": 5038, ""F15T19"": 9166, ""F20T24"": 18358, ""F25T29"": 14726, ""F30T34"": 10650, ""F35T39"": 12799, ""F40T44"": 12405, ""F45T49"": 13399, ""F50T54"": 11959, ""F55T59"": 11778, ""F60T64"": 9498, ""F65T69"": 6918, ""F70T74"": 14686}","{""F0T9"": 10125, ""F10T14"": 4915, ""F15T19"": 10269, ""F20T24"": 27352, ""F25T29"": 16100, ""F30T34"": 12113, ""F35T39"": 13800, ""F40T44"": 12401, ""F45T49"": 13294, ""F50T54"": 11735, ""F55T59"": 12625, ""F60T64"": 10398, ""F65T69"": 8367, ""F70T74"": 23926}",347072,350231
11230,DAILY,2025-05-29,349444,"{""F0T9"": 10293, ""F10T14"": 5027, ""F15T19"": 9150, ""F20T24"": 18204, ""F25T29"": 14652, ""F30T34"": 10609, ""F35T39"": 12787, ""F40T44"": 12446, ""F45T49"": 13286, ""F50T54"": 12074, ""F55T59"": 11801, ""F60T64"": 9483, ""F65T69"": 6981, ""F70T74"": 14895}","{""F0T9"": 10493, ""F10T14"": 5129, ""F15T19"": 10287, ""F20T24"": 27234, ""F25T29"": 16098, ""F30T34"": 12048, ""F35T39"": 13676, ""F40T44"": 12426, ""F45T49"": 13227, ""F50T54"": 11840, ""F55T59"": 12509, ""F60T64"": 10345, ""F65T69"": 8408, ""F70T74"": 24037}",348567,351830
11230,DAILY,2025-05-30,346047,"{""F0T9"": 10355, ""F10T14"": 5060, ""F15T19"": 8909, ""F20T24"": 17551, ""F25T29"": 14551, ""F30T34"": 10607, ""F35T39"": 12907, ""F40T44"": 12405, ""F45T49"": 13312, ""F50T54"": 12113, ""F55T59"": 11844, ""F60T64"": 9596, ""F65T69"": 7049, ""F70T74"": 14848}","{""F0T9"": 10529, ""F10T14"": 5107, ""F15T19"": 9753, ""F20T24"": 25807, ""F25T29"": 15754, ""F30T34"": 11917, ""F35T39"": 13617, ""F40T44"": 12434, ""F45T49"": 13180, ""F50T54"": 11743, ""F55T59"": 12421, ""F60T64"": 10339, ""F65T69"": 8376, ""F70T74"": 23964}",345287,349202
11230,DAILY,2025-05-31,338922,"{""F0T9"": 9993, ""F10T14"": 4915, ""F15T19"": 8399, ""F20T24"": 16484, ""F25T29"": 14711, ""F30T34"": 11224, ""F35T39"": 13278, ""F40T44"": 12605, ""F45T49"": 13425, ""F50T54"": 12124, ""F55T59"": 11688, ""F60T64"": 9473, ""F65T69"": 6928, ""F70T74"": 14773}","{""F0T9"": 10080, ""F10T14"": 4888, ""F15T19"": 8716, ""F20T24"": 23876, ""F25T29"": 15725, ""F30T34"": 12086, ""F35T39"": 13702, ""F40T44"": 12142, ""F45T49"": 12798, ""F50T54"": 11438, ""F55T59"": 11924, ""F60T64"": 9793, ""F65T69"": 8135, ""F70T74"": 23600}",336818,344586
11230,DAILY,2025-06-01,339545,"{""F0T9"": 10281, ""F10T14"": 5060, ""F15T19"": 8397, ""F20T24"": 16489, ""F25T29"": 14883, ""F30T34"": 11229, ""F35T39"": 13222, ""F40T44"": 12538, ""F45T49"": 13372, ""F50T54"": 12104, ""F55T59"": 11639, ""F60T64"": 9334, ""F65T69"": 6824, ""F70T74"": 14609}","{""F0T9"": 10038, ""F10T14"": 4884, ""F15T19"": 8837, ""F20T24"": 24226, ""F25T29"": 16022, ""F30T34"": 12203, ""F35T39"": 13871, ""F40T44"": 12195, ""F45T49"": 12775, ""F50T54"": 11438, ""F55T59"": 11828, ""F60T64"": 9746, ""F65T69"": 8070, ""F70T74"": 23432}",337730,337346
11230,DAILY,2025-06-02,349313,"{""F0T9"": 10569, ""F10T14"": 5197, ""F15T19"": 9147, ""F20T24"": 18162, ""F25T29"": 14902, ""F30T34"": 10733, ""F35T39"": 12929, ""F40T44"": 12347, ""F45T49"": 13354, ""F50T54"": 12170, ""F55T59"": 11805, ""F60T64"": 9536, ""F65T69"": 7043, ""F70T74"": 14716}","{""F0T9"": 10564, ""F10T14"": 5137, ""F15T19"": 10018, ""F20T24"": 27150, ""F25T29"": 16007, ""F30T34"": 11904, ""F35T39"": 13722, ""F40T44"": 12355, ""F45T49"": 13077, ""F50T54"": 11814, ""F55T59"": 12396, ""F60T64"": 10273, ""F65T69"": 8356, ""F70T74"": 23931}",349893,346436
11230,DAILY,2025-06-03,347101,"{""F0T9"": 10465, ""F10T14"": 5139, ""F15T19"": 8387, ""F20T24"": 17356, ""F25T29"": 15298, ""F30T34"": 11300, ""F35T39"": 13531, ""F40T44"": 12917, ""F45T49"": 13733, ""F50T54"": 12259, ""F55T59"": 11698, ""F60T64"": 9453, ""F65T69"": 6943, ""F70T74"": 14595}","{""F0T9"": 10133, ""F10T14"": 4926, ""F15T19"": 9229, ""F20T24"": 26212, ""F25T29"": 16402, ""F30T34"": 12241, ""F35T39"": 13938, ""F40T44"": 12404, ""F45T49"": 12862, ""F50T54"": 11559, ""F55T59"": 11942, ""F60T64"": 10089, ""F65T69"": 8247, ""F70T74"": 23841}",345735,348614
11230,DAILY,2025-06-04,349866,"{""F0T9"": 10776, ""F10T14"": 5305, ""F15T19"": 8674, ""F20T24"": 18088, ""F25T29"": 14829, ""F30T34"": 10694, ""F35T39"": 12850, ""F40T44"": 12382, ""F45T49"": 13406, ""F50T54"": 12060, ""F55T59"": 11854, ""F60T64"": 9500, ""F65T69"": 7096, ""F70T74"": 14770}","{""F0T9"": 10501, ""F10T14"": 5109, ""F15T19"": 10058, ""F20T24"": 27579, ""F25T29"": 16079, ""F30T34"": 12032, ""F35T39"": 13768, ""F40T44"": 12317, ""F45T49"": 13180, ""F50T54"": 11783, ""F55T59"": 12457, ""F60T64"": 10395, ""F65T69"": 8338, ""F70T74"": 23988}",348736,350052
11230,DAILY,2025-06-05,348142,"{""F0T9"": 10642, ""F10T14"": 5244, ""F15T19"": 8804, ""F20T24"": 18153, ""F25T29"": 14784, ""F30T34"": 10540, ""F35T39"": 12847, ""F40T44"": 12322, ""F45T49"": 13277, ""F50T54"": 12151, ""F55T59"": 11765, ""F60T64"": 9518, ""F65T69"": 7031, ""F70T74"": 14833}","{""F0T9"": 10421, ""F10T14"": 5070, ""F15T19"": 10126, ""F20T24"": 27253, ""F25T29"": 15897, ""F30T34"": 11810, ""F35T39"": 13640, ""F40T44"": 12236, ""F45T49"": 13099, ""F50T54"": 11718, ""F55T59"": 12447, ""F60T64"": 10302, ""F65T69"": 8285, ""F70T74"": 23927}",348588,351030
11230,DAILY,2025-06-06,332312,"{""F0T9"": 9810, ""F10T14"": 4824, ""F15T19"": 8484, ""F20T24"": 16770, ""F25T29"": 14761, ""F30T34"": 10854, ""F35T39"": 12932, ""F40T44"": 11952, ""F45T49"": 13040, ""F50T54"": 11828, ""F55T59"": 11438, ""F60T64"": 9085, ""F65T69"": 6818, ""F70T74"": 14481}","{""F0T9"": 9265, ""F10T14"": 4505, ""F15T19"": 8820, ""F20T24"": 24876, ""F25T29"": 15338, ""F30T34"": 11480, ""F35T39"": 13024, ""F40T44"": 11539, ""F45T49"": 12306, ""F50T54"": 11178, ""F55T59"": 11736, ""F60T64"": 9760, ""F65T69"": 8032, ""F70T74"": 23374}",328289,343368
11230,DAILY,2025-06-07,328367,"{""F0T9"": 9512, ""F10T14"": 4680, ""F15T19"": 8258, ""F20T24"": 16440, ""F25T29"": 14584, ""F30T34"": 10755, ""F35T39"": 12792, ""F40T44"": 12038, ""F45T49"": 12932, ""F50T54"": 11972, ""F55T59"": 11404, ""F60T64"": 9106, ""F65T69"": 6773, ""F70T74"": 14550}","{""F0T9"": 9123, ""F10T14"": 4431, ""F15T19"": 8551, ""F20T24"": 23949, ""F25T29"": 15076, ""F30T34"": 11377, ""F35T39"": 12922, ""F40T44"": 11522, ""F45T49"": 12231, ""F50T54"": 11240, ""F55T59"": 11555, ""F60T64"": 9608, ""F65T69"": 7910, ""F70T74"": 23073}",326273,329165
11230,DAILY,2025-06-08,337088,"{""F0T9"": 9978, ""F10T14"": 4915, ""F15T19"": 8313, ""F20T24"": 16649, ""F25T29"": 14984, ""F30T34"": 11106, ""F35T39"": 13185, ""F40T44"": 12477, ""F45T49"": 13328, ""F50T54"": 12095, ""F55T59"": 11417, ""F60T64"": 9166, ""F65T69"": 6728, ""F70T74"": 14474}","{""F0T9"": 9838, ""F10T14"": 4798, ""F15T19"": 8756, ""F20T24"": 24657, ""F25T29"": 15849, ""F30T34"": 11971, ""F35T39"": 13612, ""F40T44"": 12116, ""F45T49"": 12678, ""F50T54"": 11343, ""F55T59"": 11669, ""F60T64"": 9733, ""F65T69"": 8031, ""F70T74"": 23224}",335471,332348
11230,DAILY,2025-06-09,348957,"{""F0T9"": 10551, ""F10T14"": 5205, ""F15T19"": 9098, ""F20T24"": 17815, ""F25T29"": 14679, ""F30T34"": 10678, ""F35T39"": 12907, ""F40T44"": 12408, ""F45T49"": 13407, ""F50T54"": 12080, ""F55T59"": 11645, ""F60T64"": 9497, ""F65T69"": 7038, ""F70T74"": 14659}","{""F0T9"": 10569, ""F10T14"": 5145, ""F15T19"": 10049, ""F20T24"": 27357, ""F25T29"": 16010, ""F30T34"": 12097, ""F35T39"": 13942, ""F40T44"": 12438, ""F45T49"": 13235, ""F50T54"": 11642, ""F55T59"": 12332, ""F60T64"": 10299, ""F65T69"": 8362, ""F70T74"": 23811}",347921,346941
11230,DAILY,2025-06-10,350678,"{""F0T9"": 10718, ""F10T14"": 5284, ""F15T19"": 9161, ""F20T24"": 18278, ""F25T29"": 14637, ""F30T34"": 10669, ""F35T39"": 12983, ""F40T44"": 12283, ""F45T49"": 13344, ""F50T54"": 12006, ""F55T59"": 11728, ""F60T64"": 9445, ""F65T69"": 6982, ""F70T74"": 14633}","{""F0T9"": 10629, ""F10T14"": 5175, ""F15T19"": 10307, ""F20T24"": 27841, ""F25T29"": 16109, ""F30T34"": 12119, ""F35T39"": 13872, ""F40T44"": 12381, ""F45T49"": 13295, ""F50T54"": 11773, ""F55T59"": 12401, ""F60T64"": 10287, ""F65T69"": 8383, ""F70T74"": 23954}",349309,351956
11230,DAILY,2025-06-11,348725,"{""F0T9"": 10445, ""F10T14"": 5160, ""F15T19"": 9190, ""F20T24"": 18170, ""F25T29"": 14557, ""F30T34"": 10587, ""F35T39"": 12824, ""F40T44"": 12302, ""F45T49"": 13302, ""F50T54"": 12003, ""F55T59"": 11646, ""F60T64"": 9528, ""F65T69"": 7052, ""F70T74"": 14663}","{""F0T9"": 10294, ""F10T14"": 5012, ""F15T19"": 10223, ""F20T24"": 27374, ""F25T29"": 16083, ""F30T34"": 12107, ""F35T39"": 13777, ""F40T44"": 12315, ""F45T49"": 13293, ""F50T54"": 11712, ""F55T59"": 12443, ""F60T64"": 10330, ""F65T69"": 8402, ""F70T74"": 23929}",345959,352401
11230,DAILY,2025-06-12,347779,"{""F0T9"": 10318, ""F10T14"": 5103, ""F15T19"": 9157, ""F20T24"": 18208, ""F25T29"": 14577, ""F30T34"": 10556, ""F35T39"": 12820, ""F40T44"": 12264, ""F45T49"": 13380, ""F50T54"": 12017, ""F55T59"": 11797, ""F60T64"": 9456, ""F65T69"": 6986, ""F70T74"": 14862}","{""F0T9"": 10086, ""F10T14"": 4911, ""F15T19"": 10096, ""F20T24"": 27320, ""F25T29"": 15994, ""F30T34"": 12008, ""F35T39"": 13831, ""F40T44"": 12353, ""F45T49"": 13143, ""F50T54"": 11726, ""F55T59"": 12419, ""F60T64"": 10307, ""F65T69"": 8370, ""F70T74"": 23713}",345604,350552
11230,DAILY,2025-06-13,346398,"{""F0T9"": 10534, ""F10T14"": 5206, ""F15T19"": 8941, ""F20T24"": 17904, ""F25T29"": 14386, ""F30T34"": 10604, ""F35T39"": 12910, ""F40T44"": 12417, ""F45T49"": 13331, ""F50T54"": 12010, ""F55T59"": 11834, ""F60T64"": 9510, ""F65T69"": 7048, ""F70T74"": 14764}","{""F0T9"": 10273, ""F10T14"": 4998, ""F15T19"": 9709, ""F20T24"": 26588, ""F25T29"": 15720, ""F30T34"": 11977, ""F35T39"": 13773, ""F40T44"": 12323, ""F45T49"": 13080, ""F50T54"": 11742, ""F55T59"": 12411, ""F60T64"": 10327, ""F65T69"": 8303, ""F70T74"": 23775}",344642,349504
11230,DAILY,2025-06-14,342306,"{""F0T9"": 10304, ""F10T14"": 5070, ""F15T19"": 8716, ""F20T24"": 17163, ""F25T29"": 14766, ""F30T34"": 11208, ""F35T39"": 13365, ""F40T44"": 12697, ""F45T49"": 13533, ""F50T54"": 12060, ""F55T59"": 11679, ""F60T64"": 9371, ""F65T69"": 6933, ""F70T74"": 14763}","{""F0T9"": 10113, ""F10T14"": 4911, ""F15T19"": 8980, ""F20T24"": 25161, ""F25T29"": 15742, ""F30T34"": 12137, ""F35T39"": 13723, ""F40T44"": 12209, ""F45T49"": 12760, ""F50T54"": 11418, ""F55T59"": 11872, ""F60T64"": 9951, ""F65T69"": 8130, ""F70T74"": 23570}",341283,346565
11230,DAILY,2025-06-15,343078,"{""F0T9"": 10225, ""F10T14"": 5021, ""F15T19"": 8796, ""F20T24"": 17264, ""F25T29"": 15049, ""F30T34"": 11260, ""F35T39"": 13484, ""F40T44"": 12699, ""F45T49"": 13651, ""F50T54"": 12060, ""F55T59"": 11559, ""F60T64"": 9306, ""F65T69"": 6805, ""F70T74"": 14453}","{""F0T9"": 10099, ""F10T14"": 4903, ""F15T19"": 9188, ""F20T24"": 25585, ""F25T29"": 16199, ""F30T34"": 12262, ""F35T39"": 14031, ""F40T44"": 12186, ""F45T49"": 12724, ""F50T54"": 11350, ""F55T59"": 11792, ""F60T64"": 9835, ""F65T69"": 8078, ""F70T74"": 23214}",341742,340053
11230,DAILY,2025-06-16,349785,"{""F0T9"": 10605, ""F10T14"": 5222, ""F15T19"": 9194, ""F20T24"": 18082, ""F25T29"": 14732, ""F30T34"": 10725, ""F35T39"": 13022, ""F40T44"": 12317, ""F45T49"": 13363, ""F50T54"": 11978, ""F55T59"": 11688, ""F60T64"": 9542, ""F65T69"": 7029, ""F70T74"": 14589}","{""F0T9"": 10554, ""F10T14"": 5129, ""F15T19"": 10039, ""F20T24"": 27656, ""F25T29"": 16150, ""F30T34"": 12183, ""F35T39"": 13927, ""F40T44"": 12315, ""F45T49"": 13057, ""F50T54"": 11686, ""F55T59"": 12445, ""F60T64"": 10398, ""F65T69"": 8309, ""F70T74"": 23850}",347958,349140
11230,DAILY,2025-06-17,349648,"{""F0T9"": 10613, ""F10T14"": 5235, ""F15T19"": 9134, ""F20T24"": 18190, ""F25T29"": 14701, ""F30T34"": 10529, ""F35T39"": 12904, ""F40T44"": 12299, ""F45T49"": 13353, ""F50T54"": 12014, ""F55T59"": 11748, ""F60T64"": 9545, ""F65T69"": 6972, ""F70T74"": 14643}","{""F0T9"": 10581, ""F10T14"": 5140, ""F15T19"": 10050, ""F20T24"": 27842, ""F25T29"": 16044, ""F30T34"": 12052, ""F35T39"": 13775, ""F40T44"": 12345, ""F45T49"": 13080, ""F50T54"": 11765, ""F55T59"": 12424, ""F60T64"": 10356, ""F65T69"": 8324, ""F70T74"": 23988}",347794,352444
11230,DAILY,2025-06-18,349219,"{""F0T9"": 10585, ""F10T14"": 5219, ""F15T19"": 9270, ""F20T24"": 18103, ""F25T29"": 14595, ""F30T34"": 10567, ""F35T39"": 12912, ""F40T44"": 12234, ""F45T49"": 13324, ""F50T54"": 11864, ""F55T59"": 11741, ""F60T64"": 9535, ""F65T69"": 6993, ""F70T74"": 14591}","{""F0T9"": 10633, ""F10T14"": 5167, ""F15T19"": 10142, ""F20T24"": 27478, ""F25T29"": 16116, ""F30T34"": 12014, ""F35T39"": 13822, ""F40T44"": 12321, ""F45T49"": 13149, ""F50T54"": 11762, ""F55T59"": 12503, ""F60T64"": 10337, ""F65T69"": 8371, ""F70T74"": 23871}",347344,352053
11230,DAILY,2025-06-19,347601,"{""F0T9"": 10558, ""F10T14"": 5207, ""F15T19"": 9120, ""F20T24"": 17894, ""F25T29"": 14474, ""F30T34"": 10492, ""F35T39"": 12874, ""F40T44"": 12274, ""F45T49"": 13298, ""F50T54"": 11847, ""F55T59"": 11731, ""F60T64"": 9438, ""F65T69"": 7003, ""F70T74"": 14678}","{""F0T9"": 10610, ""F10T14"": 5155, ""F15T19"": 9999, ""F20T24"": 26831, ""F25T29"": 15944, ""F30T34"": 11934, ""F35T39"": 13923, ""F40T44"": 12374, ""F45T49"": 13082, ""F50T54"": 11785, ""F55T59"": 12384, ""F60T64"": 10430, ""F65T69"": 8419, ""F70T74"": 23844}",345878,349982
11230,DAILY,2025-06-20,346805,"{""F0T9"": 10627, ""F10T14"": 5242, ""F15T19"": 8947, ""F20T24"": 17713, ""F25T29"": 14556, ""F30T34"": 10654, ""F35T39"": 13067, ""F40T44"": 12425, ""F45T49"": 13309, ""F50T54"": 12087, ""F55T59"": 11832, ""F60T64"": 9496, ""F65T69"": 7000, ""F70T74"": 14645}","{""F0T9"": 10537, ""F10T14"": 5129, ""F15T19"": 9824, ""F20T24"": 26237, ""F25T29"": 15866, ""F30T34"": 11887, ""F35T39"": 13897, ""F40T44"": 12351, ""F45T49"": 13102, ""F50T54"": 11679, ""F55T59"": 12409, ""F60T64"": 10374, ""F65T69"": 8292, ""F70T74"": 23623}",344975,349094
11230,DAILY,2025-06-21,341363,"{""F0T9"": 10208, ""F10T14"": 5018, ""F15T19"": 8481, ""F20T24"": 16364, ""F25T29"": 14845, ""F30T34"": 11287, ""F35T39"": 13589, ""F40T44"": 12784, ""F45T49"": 13765, ""F50T54"": 12208, ""F55T59"": 11736, ""F60T64"": 9438, ""F65T69"": 7004, ""F70T74"": 14843}","{""F0T9"": 10217, ""F10T14"": 4953, ""F15T19"": 8812, ""F20T24"": 23596, ""F25T29"": 15573, ""F30T34"": 12181, ""F35T39"": 14051, ""F40T44"": 12209, ""F45T49"": 12850, ""F50T54"": 11471, ""F55T59"": 11853, ""F60T64"": 9982, ""F65T69"": 8225, ""F70T74"": 23822}",341049,346274
11230,DAILY,2025-06-22,337511,"{""F0T9"": 10226, ""F10T14"": 5044, ""F15T19"": 8218, ""F20T24"": 15845, ""F25T29"": 14725, ""F30T34"": 11254, ""F35T39"": 13523, ""F40T44"": 12512, ""F45T49"": 13554, ""F50T54"": 12123, ""F55T59"": 11626, ""F60T64"": 9278, ""F65T69"": 6795, ""F70T74"": 14544}","{""F0T9"": 10236, ""F10T14"": 4980, ""F15T19"": 8433, ""F20T24"": 22895, ""F25T29"": 15718, ""F30T34"": 12200, ""F35T39"": 13961, ""F40T44"": 12304, ""F45T49"": 12795, ""F50T54"": 11485, ""F55T59"": 11831, ""F60T64"": 9857, ""F65T69"": 8124, ""F70T74"": 23424}",336052,336920
11230,DAILY,2025-06-23,341824,"{""F0T9"": 10499, ""F10T14"": 5179, ""F15T19"": 8527, ""F20T24"": 16389, ""F25T29"": 14321, ""F30T34"": 10643, ""F35T39"": 13031, ""F40T44"": 12402, ""F45T49"": 13413, ""F50T54"": 11936, ""F55T59"": 11753, ""F60T64"": 9499, ""F65T69"": 6927, ""F70T74"": 14538}","{""F0T9"": 10641, ""F10T14"": 5183, ""F15T19"": 9001, ""F20T24"": 24161, ""F25T29"": 15552, ""F30T34"": 11954, ""F35T39"": 13950, ""F40T44"": 12384, ""F45T49"": 13093, ""F50T54"": 11769, ""F55T59"": 12495, ""F60T64"": 10371, ""F65T69"": 8317, ""F70T74"": 23896}",338861,343116
11230,DAILY,2025-06-24,339729,"{""F0T9"": 10556, ""F10T14"": 5199, ""F15T19"": 8210, ""F20T24"": 15755, ""F25T29"": 14196, ""F30T34"": 10566, ""F35T39"": 12945, ""F40T44"": 12330, ""F45T49"": 13327, ""F50T54"": 11903, ""F55T59"": 11805, ""F60T64"": 9502, ""F65T69"": 6883, ""F70T74"": 14596}","{""F0T9"": 10684, ""F10T14"": 5206, ""F15T19"": 8601, ""F20T24"": 23341, ""F25T29"": 15445, ""F30T34"": 11852, ""F35T39"": 13953, ""F40T44"": 12339, ""F45T49"": 13225, ""F50T54"": 11719, ""F55T59"": 12536, ""F60T64"": 10409, ""F65T69"": 8427, ""F70T74"": 24220}",335982,345110
11230,DAILY,2025-06-25,337684,"{""F0T9"": 10603, ""F10T14"": 5220, ""F15T19"": 8117, ""F20T24"": 15665, ""F25T29"": 14007, ""F30T34"": 10580, ""F35T39"": 12949, ""F40T44"": 12299, ""F45T49"": 13220, ""F50T54"": 11904, ""F55T59"": 11726, ""F60T64"": 9521, ""F65T69"": 7004, ""F70T74"": 14732}","{""F0T9"": 10728, ""F10T14"": 5209, ""F15T19"": 8326, ""F20T24"": 22788, ""F25T29"": 15333, ""F30T34"": 11887, ""F35T39"": 13843, ""F40T44"": 12264, ""F45T49"": 13215, ""F50T54"": 11589, ""F55T59"": 12441, ""F60T64"": 10359, ""F65T69"": 8360, ""F70T74"": 23792}",333698,342544
11230,DAILY,2025-06-26,335603,"{""F0T9"": 10612, ""F10T14"": 5229, ""F15T19"": 8015, ""F20T24"": 15308, ""F25T29"": 13883, ""F30T34"": 10469, ""F35T39"": 12879, ""F40T44"": 12184, ""F45T49"": 13198, ""F50T54"": 11837, ""F55T59"": 11653, ""F60T64"": 9408, ""F65T69"": 6953, ""F70T74"": 14695}","{""F0T9"": 10633, ""F10T14"": 5167, ""F15T19"": 8259, ""F20T24"": 22443, ""F25T29"": 15152, ""F30T34"": 11801, ""F35T39"": 13863, ""F40T44"": 12345, ""F45T49"": 13016, ""F50T54"": 11562, ""F55T59"": 12470, ""F60T64"": 10353, ""F65T69"": 8324, ""F70T74"": 23893}",332006,340463
11230,DAILY,2025-06-27,335155,"{""F0T9"": 10677, ""F10T14"": 5270, ""F15T19"": 7998, ""F20T24"": 15339, ""F25T29"": 14014, ""F30T34"": 10492, ""F35T39"": 12996, ""F40T44"": 12322, ""F45T49"": 13115, ""F50T54"": 11975, ""F55T59"": 11724, ""F60T64"": 9568, ""F65T69"": 6962, ""F70T74"": 14707}","{""F0T9"": 10455, ""F10T14"": 5085, ""F15T19"": 8113, ""F20T24"": 21952, ""F25T29"": 15134, ""F30T34"": 11811, ""F35T39"": 13802, ""F40T44"": 12277, ""F45T49"": 12967, ""F50T54"": 11577, ""F55T59"": 12407, ""F60T64"": 10359, ""F65T69"": 8307, ""F70T74"": 23748}",332742,338669
11230,DAILY,2025-06-28,330868,"{""F0T9"": 10186, ""F10T14"": 5014, ""F15T19"": 7726, ""F20T24"": 14625, ""F25T29"": 14337, ""F30T34"": 11095, ""F35T39"": 13505, ""F40T44"": 12635, ""F45T49"": 13375, ""F50T54"": 12032, ""F55T59"": 11648, ""F60T64"": 9415, ""F65T69"": 6884, ""F70T74"": 14635}","{""F0T9"": 10203, ""F10T14"": 4952, ""F15T19"": 7794, ""F20T24"": 20448, ""F25T29"": 15118, ""F30T34"": 11880, ""F35T39"": 13762, ""F40T44"": 12036, ""F45T49"": 12633, ""F50T54"": 11361, ""F55T59"": 11816, ""F60T64"": 9880, ""F65T69"": 8162, ""F70T74"": 23711}",329501,335156
11230,DAILY,2025-06-29,331615,"{""F0T9"": 10340, ""F10T14"": 5097, ""F15T19"": 7755, ""F20T24"": 14629, ""F25T29"": 14338, ""F30T34"": 11201, ""F35T39"": 13430, ""F40T44"": 12514, ""F45T49"": 13531, ""F50T54"": 12054, ""F55T59"": 11637, ""F60T64"": 9327, ""F65T69"": 6907, ""F70T74"": 14368}","{""F0T9"": 10336, ""F10T14"": 5019, ""F15T19"": 7685, ""F20T24"": 20598, ""F25T29"": 15372, ""F30T34"": 12136, ""F35T39"": 14051, ""F40T44"": 12151, ""F45T49"": 12761, ""F50T54"": 11261, ""F55T59"": 11713, ""F60T64"": 9857, ""F65T69"": 8103, ""F70T74"": 23443}",330487,329150
